PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
01789	B	"SMITH, W. NO.I"	KING	01	Well 01	Well	Permanent			01/01/1970	
01790	B	TOLEDO GIRLS SOFTBALL	LEWIS	01	WELL #1 AFC719	Well	Permanent			11/17/1992	
01791	B	LEONETTI WATER SYSTEM	SPOKANE	01	WELL 1	Well	Permanent			10/21/1992	
01793	B	ADAMS VIEW WATER SYSTEM	YAKIMA	01	Lasater Well #1	Well	Permanent			10/27/1992	
01794	B	MUNROE/DAVIS WATER SYSTEM	SPOKANE	01	MUNROE WELL	Well	Permanent			10/26/1992	
01795	B	ALOHA HEIGHTS	GRAYS HARBOR	01	WELL # 1	Well	Permanent			01/01/1970	
01797	B	SCHNOBERGER	KING	01	WELL	Well	Permanent			01/01/1970	
01798	B	LOCAL STORE & LAUNDROMAT	PACIFIC	01	WELL #1 STORE	Well	Permanent			09/21/1992	
01798	B	LOCAL STORE & LAUNDROMAT	PACIFIC	02	WELL #2	Well	Emergency			04/01/2004	
01799	B	PETERSON-WHITTAKER	CLALLAM	01	WELL #1 AKP005	Well	Permanent			10/14/1992	
01801	B	77-489 WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
01802	B	VIDOS KIER	KING	01	WELL #1	Well	Permanent			01/01/1970	
01803	B	ROBERTSON WATER SYSTEM	SPOKANE	01	WELL #1	Well	Permanent			11/02/1992	
01804	B	"JONES, ROBERT D. WATER SYSTEM"	STEVENS	01	WELL 1	Well	Permanent			11/05/1992	
01805	B	ARMS WATER SYSTEM	YAKIMA	01	WELL 1	Well	Permanent			11/06/1992	
01806	B	MATTHEW S WATER WORKS	SPOKANE	01	WELL #1	Well	Permanent			09/26/1992	
01807	B	OSGOOD/MINIER COMMUNITY W.S.	KING	01	WELL	Well	Permanent			07/05/1996	
01809	B	BAKER/BOYCE WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			11/13/1992	
01813	B	KIMMERLY SHORT PLAT	CHELAN	01	WELL 1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/13/1992	
01814	B	PEAR TREE COURT	CHELAN	01	Well #1	Well	Permanent			11/13/1992	
01816	B	DAVIS A WELL	KING	01	Well 01	Well	Permanent			01/01/1970	
01818	B	FLAGEL WATER SYSTEM	CHELAN	01	Well #1	Well	Permanent			11/13/1992	
01819	B	TEEN CHALLENGE	SPOKANE	01	Well #1	Well	Permanent			01/01/1970	
01821	B	ALPHA GRANGE 154	LEWIS	01	WELL #1	Well	Permanent			01/01/1970	
01827	B	CAMPBELL	THURSTON	01	WELL #1 AHF008	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
01831	B	ALPINE PLEASANT HILLS WATER	YAKIMA	01	Well #1	Well	Permanent			01/01/1970	
01836	B	ALPINE TERRACE M/H PARK	KITSAP	01	Well #1	Well	Permanent			01/01/1970	
01839	B	ALPINE WEST	KING	01	Well 01	Well	Permanent	IRON & MANGANESE REMOVAL	PERMANGANATE	01/01/1970	
01843	B	MCLEOD WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			11/13/1992	
01845	B	"CORR, EUGENE"	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
01849	B	DEEP SIX	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
01853	B	SONDHI WATER SYSTEM	STEVENS	01	SONDHI WELL	Well	Permanent			11/13/1992	
01854	B	CHANNEL VISTA ESTATES	SAN JUAN	01	WELL/AER028	Well	Permanent			11/23/1992	
01855	B	SMITH PATTERSON WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			09/29/1992	
01858	B	SERENITY PINES WATER SYSTEM	ISLAND	01	WELL APH101	Well	Permanent			10/30/1992	
01859	B	BAR O WATER	KING	01	KYLE WORD	Well	Permanent			09/30/1992	
01860	B	78 STREET WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			10/06/1992	
01861	B	GIG HARBOR - PARROW WATER SYSTEM	PIERCE	01	PERROW WELL	Well	Permanent			11/23/1992	
01862	B	BUTTERFIELD #6	PIERCE	01	WELL #A-1 AGN620	Well	Permanent			10/29/1992	
01863	B	VON GELDERN POINT WATER CO	PIERCE	01	WELL #1	Well	Permanent			11/04/1992	
01864	B	VINCENT WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			01/01/1970	
01865	B	NOBLE WATER SYSTEM 3	PIERCE	01	WELL #1	Well	Permanent			10/09/1992	
01866	B	WJB WATER SYSTEM	ISLAND	01	WELL #1 AKY791	Well	Permanent			10/26/1992	
01868	B	SARATOGA VIEW WATER ASSOCIATION	ISLAND	01	Well #1 ALQ381	Well	Permanent			08/27/1992	
01869	B	TWIN CEDARS WATER SYSTEM #1	PIERCE	01	WELL	Well	Permanent			11/06/1992	
01870	B	SAHLBERG WATER SYSTEM	KING	01	WELL	Well	Permanent			11/23/1992	
01871	B	PAIGE ROAD WATER SYSTEM	KING	01	SPRING	Groundwater	Permanent			07/05/1996	
01873	B	M J HILLTOP	KING	01	WELL	Well	Permanent			10/22/1992	
01879	B	DEEP UNDERGROUND WATER ASSOCIATION	KING	01	WELL	Well	Permanent			10/12/1992	
01880	B	MEDVED	KING	01	WELL	Well	Permanent			10/13/1992	
01881	B	BASCO WATER SYSTEM	SNOHOMISH	01	24050L/EVERETT	Intertie - Treated	Permanent			10/07/1992	
01883	B	STEPHENSON	THURSTON	01	PRIVATE WELL	Well	Permanent			09/09/1992	
01884	B	WEST CANYON	KITSAP	01	WELL#1 ABP519 WEST CANYON	Well	Permanent			11/23/1992	
01886	B	HERITAGE ROW	THURSTON	01	WELL #1 AGN783	Well	Permanent			08/31/1992	
01887	B	BOGACHIEL ESTATES & FISHERMANS HOLL	CLALLAM	01	WELL #1 NO TAG	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	09/01/1992	
01888	B	SPARKY WATER SYSTEM	KING	01	WELL	Well	Permanent			07/05/1996	
01889	B	VALLEY WEST HOUSING WATER SYSTEM	YAKIMA	01	Well #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/20/1992	
01890	B	NEMAH SALMON HATCHERY	PACIFIC	01	WELL #1	Well	Permanent	IRON & MANGANESE REMOVAL	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
01890	B	NEMAH SALMON HATCHERY	PACIFIC	01	WELL #1	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
01891	B	SINCLAIR WATER SYSTEM	YAKIMA	01	SINCLAIR WELL	Well	Permanent			11/20/1992	
01892	B	PIONEER HILL ESTATES	KITSAP	01	WELL #1 AAA438	Well	Permanent			09/24/1992	
01893	B	MASON CO SENIOR ACTIVITIES CENTER	MASON	01	WELL #1 NO TAG	Well	Permanent			09/21/1992	
01894	B	STONEY CREEK	THURSTON	01	WELL	Well	Permanent			12/01/1992	
01895	B	SEABOLD HEIGHTS LOTS 10 & 11	KITSAP	01	WELL #1	Well	Permanent			10/02/1992	
01896	B	HEINRICK WATER SYSTEM	GRANT	01	HEINRICK WELL	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/01/1992	
01897	B	COZY CAT WATER SYSTEM	YAKIMA	01	COZY CAT WELL	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/01/1992	
01899	B	BOETTER	KITSAP	01	Well #1 AAC007	Well	Permanent			10/16/1992	
01900	B	ELWHA RANCH B & B	CLALLAM	01	SPRING	Groundwater	Permanent			10/15/1992	
01901	B	MONTELIUS	CLALLAM	01	WELL	Well	Permanent			10/18/1992	
01902	B	MOORE TRADING COMPANY	CLALLAM	01	WELL #1	Well	Permanent			11/21/2003	
01904	B	BROKEN HEAD	KITSAP	01	WELL #1 NO TAG	Well	Permanent			06/08/1992	
01905	B	WINTERCREEK MOBILE HOME PARK	GRAYS HARBOR	01	WELL #1	Well	Permanent			10/16/1992	
01906	B	FADLING SHORT PLATS	THURSTON	01	WELL #1	Well	Permanent			12/07/1992	
01907	B	HARTNESS	CLALLAM	01	WELL #1 NO TAG	Well	Permanent			10/22/1992	
01908	B	QUANTUM	CLALLAM	01	WELL #1	Well	Permanent			10/22/1992	
01909	B	ORSETH	KITSAP	01	WELL #1	Well	Permanent			10/28/1992	
01910	B	"MILLISON, RICHARD"	CLARK	01	WELL #1	Well	Permanent			10/27/1992	
01912	B	"CRAWFORD, JOHN W."	CLARK	01	WELL #1	Well	Permanent			10/26/1992	
01913	B	"KENYON, KYLE"	CLARK	01	WELL #1 BAH756	Well	Permanent			07/31/1992	
01914	B	"BAUER, SHERMAN"	CLARK	01	WELL #1	Well	Permanent			04/13/1992	
01915	B	"RICHARDS, PHIL"	CLARK	01	WELL #1	Well	Permanent			12/07/1992	
01917	B	"WHITE, ERNEST"	CLARK	01	WELL #1	Well	Permanent			10/26/1992	
01918	B	WHITE/GUENTHER	CLARK	01	WELL #1	Well	Permanent			12/07/1992	
01919	B	"BOYER, RICHARD/JEAN"	CLARK	01	WELL #1	Well	Permanent			10/26/1992	
01920	B	"CARNERA, THOMAS"	CLARK	01	CARNERA WELL	Well	Permanent			09/04/1992	
01921	B	"KUHN, MARIANNA"	CLARK	01	WELL #1	Well	Permanent			10/26/1992	
01922	B	HARD ROCK WATER ASSOCIATION	YAKIMA	01	WELL #1	Well	Permanent			12/03/1992	
01923	B	"WEST, RHONDA"	CLARK	01	WEST WELL	Well	Permanent			08/06/1992	
01924	B	"JOHNSON, HOMER"	CLARK	01	WELL #1	Well	Permanent			12/14/1992	
01927	B	AC	KITSAP	01	Well #1	Well	Permanent			01/01/1970	
01928	B	EDDY	CLARK	01	WELL #1	Well	Permanent			10/19/1992	
01929	B	"WALL, JAMES C."	CLARK	01	WELL #1	Well	Permanent			12/14/1992	
01930	B	"SHELDON, RON"	CLARK	01	WELL #1	Well	Permanent			09/02/1992	
01931	B	GOHEEN FIELD	CLARK	01	WELL #1	Well	Permanent			07/28/1992	
01932	B	CARROLL/BAUMGARTEN WATER SYSTEM	BENTON	01	WELL 1	Well	Permanent			12/04/1992	
01933	B	SKAGGS WATER SYSTEM	STEVENS	01	SKAGGS WELL	Well	Permanent			12/04/1992	
01935	B	STUTZMAN WATER SYSTEM	FRANKLIN	01	STUTZMAN WELL	Well	Permanent			12/04/1992	
01936	B	"SMITH, ROBERT D."	CLARK	01	WELL #1	Well	Permanent			09/30/1992	
01937	B	"SNEDEKER, SHERI M."	CLARK	01	WELL #1	Well	Permanent			12/28/1992	
01938	B	"TANNINEN, BRIAN"	CLARK	01	WELL #1	Well	Permanent			08/18/1992	
01939	B	"CAFFEY, EDNA"	CLARK	01	WELL #1	Well	Permanent			09/21/1992	
01940	B	WELL 9	KITSAP	01	A WELL #9	Well	Permanent			01/01/1970	
01941	B	"IVERSEN, MARK"	CLARK	01	"IVERSEN, MARK"	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	09/14/1992	
01942	B	BOOKSHUIS	CLARK	01	WELL	Well	Permanent			09/16/1992	
01944	B	"ROSS, LEWIS"	CLARK	01	WELL #1	Well	Permanent			12/13/1992	
01945	B	NUTTER	CLARK	01	NUTTER WELL	Well	Permanent			10/13/1992	
01946	B	"LACY, DEAN S"	CLARK	01	WELL #1 NO TAG	Well	Permanent			12/13/1992	
01947	B	"JANSEN, BILL & FLORINE"	CLARK	01	JANSEN WELL #1	Well	Permanent			12/13/1992	
01948	B	CLARK COUNTY FIRE DIST #2	CLARK	01	CLARK CO. WELL	Well	Permanent			12/13/1992	
01949	B	JAMES KELLY	CLARK	01	WELL #1	Well	Permanent			08/12/1992	
01952	B	WILLICUT	CLALLAM	01	WELL #1 NO TAG	Well	Permanent			11/03/1992	
01954	B	LONGMIRE ROAD	THURSTON	01	Well #1 AHF186	Well	Permanent			12/13/1992	
01955	B	COMMERCIAL BLVD WATER	LEWIS	01	WELL #1	Well	Permanent			12/13/1992	
01956	B	OLALLIE	KITSAP	01	WELL	Well	Permanent			11/17/1992	
01957	B	CALM COVE WATERWORKS	MASON	01	WELL #1 NO TAG	Well	Permanent			06/11/1992	
01959	B	LOWPER INC	CLALLAM	01	WELL #1 NO TAG	Well	Permanent			01/01/1994	05/31/2007
01959	B	LOWPER INC	CLALLAM	02	24181/EVERGREEN CLALLAM CO PUD 1	Intertie - Untreated	Permanent			06/05/2007	
01962	B	"ALTENA,E"	KING	01	Well 01	Well	Permanent			01/01/1970	
01963	B	HAUSCHILD	LEWIS	01	Well #1 AKK603	Well	Permanent			01/01/1970	
01964	B	ALDER ACRES	THURSTON	01	Well 01	Well	Permanent			01/01/1970	
01969	B	AMDAHL FAMILY SYSTEM	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
01973	B	TATE-WALES	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
01974	B	AMERICAN LEGION POST 122	SKAMANIA	01	WELL #1	Well	Permanent			12/28/1992	
01976	B	KEDROS	KITSAP	01	WELL #1 ACD351	Well	Permanent			01/01/1970	
01978	B	"BOLDT, JAN"	CLARK	01	WELL	Well	Permanent			11/09/1992	
01979	B	110TH AVE SE WELL	THURSTON	01	WELL #1	Well	Permanent			11/02/1992	
01980	B	FISH D. WATER SYSTEM	KING	01	WELL #1	Well	Permanent			10/16/1995	
01987	B	BREWSTER WATER SUPPLY	CLARK	01	Well 01	Well	Permanent			01/01/1970	
01989	B	DEVCON INDUSTRIES	CLALLAM	01	Well #1	Well	Permanent			11/23/1992	
01990	B	RAVENSDALE MARKET	KING	01	WELL #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/16/1995	
01991	B	PORTWOOD-KORTON	COWLITZ	01	WELL #1	Well	Permanent			01/01/1970	
01993	B	"BUKER, KEN"	COWLITZ	01	WELL #1	Well	Permanent			09/08/1992	
01995	B	OLD 72 WATER SYSTEM	PIERCE	01	WELL 1	Well	Permanent			01/24/2002	
01996	B	BUDD STREET	THURSTON	01	Well #1	Well	Permanent			01/01/1970	
01997	B	KIMBER WATER SYSTEM	KING	01	WELL #1	Well	Permanent			10/16/1995	
01998	B	BYRD	THURSTON	01	Well #1	Well	Permanent			01/01/1970	
02000	B	GIER WATER SYSTEM	BENTON	01	GIER WELL	Well	Permanent			12/09/1992	
02001	B	STOSH COMMUNITY WELL	YAKIMA	01	Stosh Well #1	Well	Permanent			12/09/1992	
02002	B	ROUNDTREE	KITSAP	01	WELL #1 AAA332 ROUNDTREE	Well	Permanent			11/02/1992	
02003	B	FRYKHOLM	KITSAP	01	WELL #1	Well	Permanent			12/08/1992	
02004	B	MOONRISE	MASON	01	WELL #1 NO TAG	Well	Permanent			05/12/1992	
02005	B	KARRO WATER SYSTEM	OKANOGAN	01	WELL #1	Well	Permanent			12/11/1992	
02007	B	FERN PRAIRIE PENTECOSTAL CHURCH	CLARK	01	WALLING WELL	Well	Permanent			08/18/1992	
02008	B	"PRATT, JOHN"	CLARK	01	WELL #1 AHQ615	Well	Permanent			11/24/1992	
02009	B	ARROWPOINTE #2	PIERCE	01	ARROWPOINT #2	Well	Permanent			12/08/1992	
02010	B	"PARTON, GARY R."	CLARK	01	PARTON WELL	Well	Permanent			11/24/1992	
02012	B	ARROWPOINTE #1	PIERCE	01	ARROWPOINTE H1	Well	Permanent			12/08/1992	
02013	B	AVERY LANE WATER SYSTEM	SKAGIT	01	WELL #1	Well	Permanent			11/16/1992	
02014	B	MIDDLE WELL	PIERCE	01	ON SITE WELL	Well	Permanent			08/05/1992	
02015	B	SEDA WATER SYSTEM	ISLAND	01	Well #1 APH003	Well	Permanent			11/10/1992	
02016	B	COLONIAL APARTMENTS	ISLAND	01	WELL #1 AGA632	Well	Permanent			11/10/1992	
02017	B	GABLELEIN ROSS WATER SYSTEM	ISLAND	01	WELL #1 ALQ092	Well	Permanent			11/10/1992	
02018	B	MCCLOSKEY WATER SYSTEM	KING	01	MCCLOSKEY	Well	Permanent			11/05/1992	
02019	B	GRIFFIN VIEW TERRACE WATER SYSTEM	SAN JUAN	01	Well #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/22/1992	
02020	B	OLJAR WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			11/13/1992	
02021	B	MCMAHON WATER SYSTEM #2	PIERCE	01	WELL	Well	Permanent			09/14/2007	
02022	B	MCQUEEN WATER SYSTEM	PIERCE	01	MCQUEEN	Well	Permanent			11/17/1992	
02026	B	"FLETCHER, ROBYN"	CLARK	01	SCHRODER WELL	Well	Permanent			10/29/1992	
02028	B	SENTER	CLARK	01	WELL #1	Well	Permanent			12/08/1992	
02029	B	COUNTRYSIDE INN	ISLAND	01	WELL 1	Well	Permanent			11/09/1992	
02030	B	SOUND VIEW WATER ASSOCIATION	ISLAND	01	Well #1 AKY789	Well	Emergency			12/12/1992	
02030	B	SOUND VIEW WATER ASSOCIATION	ISLAND	02	Well # 2 AGK781	Well	Permanent			07/18/2006	
02031	B	DURR ROAD WATER	ISLAND	01	WELL #1 APH025	Well	Permanent			04/15/1992	
02032	B	LUBIN WATER SYSTEM	ISLAND	01	POTTS WELL  ALT150	Well	Permanent			09/28/1992	
02033	B	WALKER HEIGHTS WATER ASSOCIATION	ISLAND	01	WELL APH050	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/19/1992	
02033	B	WALKER HEIGHTS WATER ASSOCIATION	ISLAND	01	WELL APH050	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	11/19/1992	
02034	B	WEST BEACH WATER ASSOCIATION	SKAGIT	01	Well #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/16/1992	
02035	B	SULLIVAN COMMUNITY_WATER SYSTEM	SNOHOMISH	01	WELL	Well	Permanent			05/04/1992	
02036	B	GREEN WATER SYSTEM	SNOHOMISH	01	AGB577 WELL	Well	Permanent			12/21/1992	
02038	B	LANDMARK WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			12/08/1992	
02039	B	FORMAN WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			12/08/1992	
02040	B	CARLSON WATER SYSTEM #3	PIERCE	01	CARLSON WELL	Well	Permanent			12/01/1992	
02044	B	GARFIELD B & C WATER SYSTEM	SPOKANE	01	PAYNE WELL	Well	Permanent			12/29/1992	
02045	B	WINT WATER SYSTEM	STEVENS	01	LOT A WINT WELL	Well	Permanent			12/29/1992	
02046	B	TILLETT WELL WTR. SYS.	YAKIMA	01	TILLETT WELL	Well	Permanent			12/29/1992	
02047	B	"COOPER, GERALD WATER SYSTEM"	BENTON	01	"COOPER, G.W. WATER SYST."	Well	Permanent			12/29/1992	
02048	B	BADGER VIEW WTR. SYS.	DOUGLAS	01	WELL #1	Well	Permanent			12/29/1992	
02049	B	SHORT PLATT NO. 2265	CHELAN	01	WELL (NOYES)	Well	Permanent			12/29/1992	
02049	B	SHORT PLATT NO. 2265	CHELAN	02	Well #2	Well	Permanent			05/16/2005	
02053	B	PARK RAPIDS WATER SYSTEM	STEVENS	01	WELL #1	Well	Permanent			12/30/1992	
02054	B	SHORT PLAT 84-1 WATER USERS ASSN	YAKIMA	01	SS 84-1 Well	Well	Permanent			12/30/1992	
02056	B	HAWK BARLOW	KITSAP	01	WELL #1 AES154	Well	Permanent			01/01/1970	
02057	B	DITZLER STONEBURNER	KING	01	Well 01	Well	Permanent			01/01/1970	
02058	B	FINLAYSON WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			12/30/1992	
02059	B	STEVENS CANYON AQUA MANAGEMENT	CHELAN	01	WELL #1	Well	Permanent			12/30/1992	
02061	B	FLOWERS #3	PIERCE	01	FLOWERS #3	Well	Permanent			12/22/1992	
02062	B	AMIS WATER	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
02066	B	HALES PASSAGE IMPROVEMENT CLUB	PIERCE	01	WELL	Well	Permanent			12/23/1992	
02067	B	WHISKEY BEACH #2	PIERCE	01	WELL #1	Well	Permanent			11/23/1992	
02068	B	DEE #1	PIERCE	01	WELL #1	Well	Permanent			01/19/1993	
02071	B	FARR-FIORETTI	KING	01	Well 01	Well	Permanent			01/01/1970	
02075	B	LONGBRANCH HIGHLANDS	PIERCE	01	WELL #1 AGN618	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/28/1992	
02075	B	LONGBRANCH HIGHLANDS	PIERCE	01	WELL #1 AGN618	Well	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	OTHER PROCESSES/OBJECTIVES	12/28/1992	
02076	B	WEST BEACH WATER USERS GROUP INC	SAN JUAN	01	Well AGK133	Well	Permanent			11/16/1992	
02077	B	138 STREET COURT WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			11/25/1992	
02078	B	THOMAS WATER SYSTEM	SNOHOMISH	01	WELL	Well	Permanent			12/23/1992	
02079	B	WOODLANDS WATER SYSTEM_	KING	01	WOODLANDS WATER	Well	Permanent			12/23/1992	
02080	B	LLRT WATER SYSTEM	PIERCE	01	WELL	Well	Permanent			11/23/1992	
02081	B	39TH AVE WELL ASSOCIATION	PIERCE	01	S01	Well	Permanent			12/17/1992	
02085	B	MORGANS WATER SYSTEM	CHELAN	01	MORGAN WELL 1	Well	Permanent			11/19/1992	
02086	B	GUENTHER WELL	YAKIMA	01	WELL 1	Well	Permanent			12/01/1992	
02087	B	"OLSON, LEO WATER SYSTEM"	KLICKITAT	01	WELL #1	Well	Permanent			12/15/1992	
02089	B	"OLSON, WILLIAM WTR SYSTEM"	KLICKITAT	01	SPRING	Groundwater	Permanent			12/15/1992	
02090	B	"MATULA, FLOYD H. WTR SYSTEM"	KLICKITAT	01	WELL #1	Well	Permanent			12/15/1992	
02091	B	WEDGWOOD WATER SYSTEM	KLICKITAT	01	WELL #1	Well	Permanent			12/15/1992	
02092	B	POMONA TAVERN	YAKIMA	01	POMONA TAVERN WELL	Well	Permanent			01/07/1993	
02093	B	HOWARD WATER SYSTEM	BENTON	01	HOWARD WELL	Well	Permanent			01/07/1993	
02095	B	SANFORD SHORES WATER SYSTEM	DOUGLAS	01	Well #1	Well	Permanent			01/12/1993	
02096	B	REIBER/SKELTON WATER SYSTEM	DOUGLAS	01	WELL 1	Well	Permanent			01/12/1993	
02097	B	"GARRETT, R."	KING	01	Well 01	Well	Permanent			01/01/1970	
02098	B	RAMIRIZ WATER SYSTEM	CHELAN	01	WELL #1	Well	Permanent			12/30/1992	
02099	B	SZTAB WATER SYSTEM	DOUGLAS	01	Well #1	Well	Permanent			01/14/1993	
02100	B	TALBOT WATER WORKS	DOUGLAS	01	WELL #1	Well	Permanent			12/15/1992	
02101	B	FRITZ WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			01/14/1993	
02102	B	CONRARDY	CLALLAM	01	WELL	Well	Permanent			12/10/1992	
02103	B	WAGGONER ADDITION	CLALLAM	01	WELL	Well	Permanent			12/14/1992	
02104	B	"SHACKLETON, JAMES W"	CLARK	01	WELL	Well	Permanent			11/16/1992	
02106	B	"BRODERSON, IVARD J"	CLARK	01	WELL	Well	Permanent			12/08/1992	
02107	B	"GOSSETT, LORI & PAUL"	CLARK	01	WELL	Well	Permanent			12/08/1992	
02108	B	"PEPPER, CHRISTOPHER"	CLARK	01	"PEPPER, CHRISTOPHER"	Well	Permanent			11/06/1992	
02109	B	CARLSON WATER SYSTEM	SKAGIT	01	WELL #1 CARLSON WATER SYSTEM	Well	Permanent			12/07/1992	
02114	B	UPTON	KITSAP	01	WELL #1	Well	Permanent			12/17/1992	
02116	B	BUNKER CREEK	LEWIS	01	WELL #1	Well	Permanent			01/27/1993	
02119	B	COOPER CROSSING	THURSTON	01	COOPER S CROSSING WATER SYS.	Well	Permanent			10/15/1992	
02120	B	MAJNARICH WELL	YAKIMA	01	MAJNARICH WELL	Well	Permanent			01/22/1993	
02121	B	JUMP OFF JOE WATER SYSTEM	STEVENS	01	M&M Well	Well	Permanent			01/14/1993	
02122	B	ALPINE HEIGHTS WELL MAIN	CLARK	01	ALPINE HEIGHTS #1	Well	Permanent			12/14/1992	
02123	B	HALEY	KITSAP	01	WELL 1	Well	Permanent			01/01/1970	
02124	B	DOLPHIN WATER	KITSAP	01	WELL	Well	Permanent			12/22/1992	
02125	B	VIEW RIDGE SATELLITE	CLARK	01	WELL #1 AAF521 NORTH	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/15/1992	
02125	B	VIEW RIDGE SATELLITE	CLARK	02	WELL #2 AAF520 SOUTH	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/15/1992	05/15/2002
02125	B	VIEW RIDGE SATELLITE	CLARK	03	WELL #3 AAF522 WEST	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	06/24/2003	
02126	B	LEWISVILLE HEIGHTS	CLARK	01	WELL #204 AAF514	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/15/1992	
02126	B	LEWISVILLE HEIGHTS	CLARK	01	WELL #204 AAF514	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, PRESSURE SAND"	12/15/1992	
02127	B	HARSHBERGER WATER SYSTEM	SPOKANE	01	HARSHBERGER WELL	Well	Permanent			01/27/1993	
02128	B	"BLACK, DAN WATER SYSTEM"	GRANT	01	DAN BLACK WELL	Well	Permanent			01/27/1993	
02129	B	HOLLADAY WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			01/21/1993	
02130	B	CURRIT-MCCUBBIN WATER SYSTEM	CHELAN	01	Well #1	Well	Permanent			01/29/1993	
02131	B	MCCLELLAN WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			01/29/1993	
02132	B	WEINBENDER WATER SYSTEM	YAKIMA	01	Weinbender Well	Well	Permanent			01/22/1993	
02133	B	KLICKER WATER SYSTEM 2	WALLA WALLA	01	KLICKER WELL	Well	Permanent			02/01/1993	
02133	B	KLICKER WATER SYSTEM 2	WALLA WALLA	02	154270/KLICKER WS 1	Intertie	Emergency			01/24/1994	
02133	B	KLICKER WATER SYSTEM 2	WALLA WALLA	03	92500/WALLA WALLA WD	Intertie	Emergency	DISINFECTION	"CHLORINATION, GASEOUS"	01/24/1994	
02134	B	BENSCOTER WATER SYSTEM	WHITMAN	01	BENSCOTER WELL	Well	Permanent			02/01/1993	
02136	B	HIDEAWAY HEIGHTS WATER	KITSAP	01	WELL #1 AGN667	Well	Permanent			01/01/1970	
02139	B	HIGGINS	COWLITZ	01	Well #1	Well	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	02/05/1993	
02139	B	HIGGINS	COWLITZ	01	Well #1	Well	Permanent	IRON & MANGANESE REMOVAL	OZONATION	02/05/1993	
02142	B	MORNING STAR ADMIN BLDG	SPOKANE	01	WELL #1	Well	Permanent			02/03/1993	
02143	B	MILLER-PREY WATER SYSTEM	CHELAN	01	WELL #1	Well	Permanent			12/02/1992	
02146	B	QUINCY SDA CHURCH	GRANT	01	WELL 1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/02/1992	
02147	B	LOOKOUT RANCHES HOMEOWNERS ASSN	YAKIMA	01	Well #1	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	02/17/1993	
02148	B	STACY WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			02/17/1993	
02152	B	VONNI SHORT PLAT	WHATCOM	01	WELL	Well	Permanent			02/26/1993	
