PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
36741	A	DOOR SLAMMER	THURSTON	1	WELL #1 AKY119	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
36754	A	BAYWOOD VILLAGE MOBILE HOME PARK	CLALLAM	1	WELL #1 AFN818	WELL	PERMANENT			1970-01-01	NA
36782	A	JOHANSON	KITSAP	1	WELL #1 AFG884	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
36782	A	JOHANSON	KITSAP	2	WELL #2 AGN678	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2001-08-16	NA
36782	A	JOHANSON	KITSAP	3	WELL #3 AGN677  62100/NORTHWOOD/S01	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1978-11-28	NA
36788	A	JOHNS RIVER LODGE	GRAYS HARBOR	1	WELL #1 AGF301	WELL	PERMANENT	IRON & MANGANESE REMOVAL	ION EXCHANGE	1970-01-01	NA
36788	A	JOHNS RIVER LODGE	GRAYS HARBOR	1	WELL #1 AGF301	WELL	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BAG/CARTRIDGE	1970-01-01	NA
36836	A	CEDAR GROVE MOBILE PARK	CLALLAM	1	WELL #1  6"	WELL	PERMANENT			1970-06-19	NA
36836	A	CEDAR GROVE MOBILE PARK	CLALLAM	2	WELL #2  6"	WELL	EMERGENCY			1985-07-25	NA
36850	A	JOHNSON POINT HOA	THURSTON	2	WELL #1 AAA918	WELL IN WELL FIELD	EMERGENCY			2010-05-18	NA
36850	A	JOHNSON POINT HOA	THURSTON	3	WELL #2 AAA917	WELL IN WELL FIELD	PERMANENT			1986-06-20	NA
36850	A	JOHNSON POINT HOA	THURSTON	4	WF (S02, 3, 5 & 6)	WELL FIELD	PERMANENT			2011-05-05	NA
36850	A	JOHNSON POINT HOA	THURSTON	5	WELL #3 AKY184	WELL IN WELL FIELD	PERMANENT			1994-08-19	NA
36850	A	JOHNSON POINT HOA	THURSTON	6	WELL #4 AGH669	WELL IN WELL FIELD	PERMANENT			2004-01-15	NA
36851	A	SNOW CREEK ACCESS	CLALLAM	1	SNOW CREEK	SURFACE	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
36851	A	SNOW CREEK ACCESS	CLALLAM	1	SNOW CREEK	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, SLOW SAND	1970-01-01	NA
36964	A	LITTLEROCK GROCERY	THURSTON	1	WELL #1 MORGAN NO WELL TAG	WELL	PERMANENT			1970-01-01	NA
36991	A	LORA LEE ESTATES	CLALLAM	1	WELL #1 AHM625	WELL	PERMANENT			1970-01-01	NA
37035	A	JORSTAD CREEK RESORT	MASON	1	WELL #1 AHB686	WELL	PERMANENT			1970-01-01	NA
37071	A	DASHMESH PETROLEUM INC	LEWIS	1	WELL #1 AFM913	WELL	PERMANENT			1970-01-01	NA
37101	A	YALE ELEMENTARY SCHOOL	COWLITZ	1	YALE ELEM SPRING	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1997-08-22	1997-08-22
37101	A	YALE ELEMENTARY SCHOOL	COWLITZ	2	WELL #1 AGF702 YALE ELEM	WELL	PERMANENT			1995-03-14	NA
37105	A	LEWIS RIVER GOLF COURSE	COWLITZ	1	WELL #1 1967  6" AGF706 CT6	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	1967-04-12	NA
37105	A	LEWIS RIVER GOLF COURSE	COWLITZ	1	WELL #1 1967  6" AGF706 CT6	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1967-04-12	NA
37105	A	LEWIS RIVER GOLF COURSE	COWLITZ	1	WELL #1 1967  6" AGF706 CT6	WELL	PERMANENT	SOFTENING (HARDNESS REMOVAL)	ION EXCHANGE	1967-04-12	NA
37105	A	LEWIS RIVER GOLF COURSE	COWLITZ	2	WELL #2  1992 8" CT6 IF ACTIVE	WELL	EMERGENCY			2014-03-03	2014-03-03
37165	A	STEVENS CO PUD - JUMP OFF JOE	STEVENS	1	OLD 6" WELL - ABR523	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37165	A	STEVENS CO PUD - JUMP OFF JOE	STEVENS	2	8" WELL - ABR228	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	1993-03-15	NA
37165	A	STEVENS CO PUD - JUMP OFF JOE	STEVENS	3	10" WELL - BAC708	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2010-12-01	NA
37165	A	STEVENS CO PUD - JUMP OFF JOE	STEVENS	4	WELL FIELD / S02, S03	WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2011-04-03	NA
37170	A	JUMP OFF JOE LAKE RESORT	STEVENS	1	WELL #1 - AGG483	WELL	PERMANENT			1970-01-01	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	1	WELL #1 WW ABR978	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1992-10-22	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	1	WELL #1 WW ABR978	WELL IN WELL FIELD	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, RAPID SAND	1992-10-22	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	1	WELL #1 WW ABR978	WELL IN WELL FIELD	PERMANENT	SOFTENING (HARDNESS REMOVAL)	ION EXCHANGE	1992-10-22	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	1	WELL #1 WW ABR978	WELL IN WELL FIELD	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	SEDIMENTATION, OTHER	1992-10-22	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	2	WELL #2 WW AET271	WELL IN WELL FIELD	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	SEDIMENTATION, OTHER	2008-12-19	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	2	WELL #2 WW AET271	WELL IN WELL FIELD	PERMANENT	SOFTENING (HARDNESS REMOVAL)	ION EXCHANGE	2008-12-19	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	2	WELL #2 WW AET271	WELL IN WELL FIELD	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, RAPID SAND	2008-12-19	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	2	WELL #2 WW AET271	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2008-12-19	NA
37247	A	GEE CEE S TRUCKSTOP	LEWIS	3	WF (S01& S02)	WELL FIELD	PERMANENT			2008-12-19	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	1	WELL #1 ABN041	WELL	EMERGENCY			1970-01-01	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	2	WELL #2 ABD919	WELL	EMERGENCY			1970-01-01	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	3	WELL #3 (NORTH)	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	2002-10-10	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	3	WELL #3 (NORTH)	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2002-10-10	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	3	WELL #3 (NORTH)	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2002-10-10	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	4	WELL #4 (RANCH)	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1994-02-11	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	4	WELL #4 (RANCH)	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1994-02-11	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	4	WELL #4 (RANCH)	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	1994-02-11	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	5	WELLS 3, 4 & TR CAMANO	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	2004-06-22	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	5	WELLS 3, 4 & TR CAMANO	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2004-06-22	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	5	WELLS 3, 4 & TR CAMANO	WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2004-06-22	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	6	SMITH ROAD WELL AHN375	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2009-12-22	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	6	SMITH ROAD WELL AHN375	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	2009-12-22	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	7	TR CAMANO WELL AKY861	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	2011-11-18	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	7	TR CAMANO WELL AKY861	WELL IN WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2011-11-18	NA
37250	A	JUNIPER BEACH WATER DISTRICT	ISLAND	7	TR CAMANO WELL AKY861	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2011-11-18	NA
37286	A	PINE ROAD ESTATES	KITSAP	1	WELL #1 AES453	WELL	PERMANENT			1970-01-01	NA
37300	A	JUSTUS SPRING VALLEY SUPPLY	KING	1	WELL #1	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37300	A	JUSTUS SPRING VALLEY SUPPLY	KING	1	WELL #1	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BAG/CARTRIDGE	1970-01-01	NA
37320	A	OCEAN BAY MOBILE & RV PARK	PACIFIC	1	WELL 1 UNAPPROVED SAND POINT	WELL	PERMANENT			1996-01-01	1996-01-01
37320	A	OCEAN BAY MOBILE & RV PARK	PACIFIC	2	WELL 2 UNAPPROVED SAND POINT	WELL	PERMANENT			1970-01-01	NA
37320	A	OCEAN BAY MOBILE & RV PARK	PACIFIC	3	WELL 3 UNAPPROVED SAND POINT	WELL	PERMANENT			1996-01-01	1996-01-01
37320	A	OCEAN BAY MOBILE & RV PARK	PACIFIC	4	WELL 4 UNAPPROVED SAND POINT	WELL	PERMANENT			1996-01-01	1996-01-01
37320	A	OCEAN BAY MOBILE & RV PARK	PACIFIC	5	WELL 5 UNAPPROVED SAND POINT	WELL	PERMANENT			2007-07-18	NA
37329	A	OLYMPIA CAMPGROUND	THURSTON	1	WELL A NO WELL TAG	WELL	PERMANENT			1970-01-01	NA
37329	A	OLYMPIA CAMPGROUND	THURSTON	2	WELL B NO WELL TAG	WELL	EMERGENCY			1970-01-01	NA
37336	A	K2H FARMS-SHOP & OFFICE	WALLA WALLA	1	WELL #1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37350	A	SUMMIT LK MORAN SP WATER SYSTEM	SAN JUAN	1	AGK130 GWI WELL 1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2010-05-06	NA
37350	A	SUMMIT LK MORAN SP WATER SYSTEM	SAN JUAN	1	AGK130 GWI WELL 1	WELL	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BAG/CARTRIDGE	2010-05-06	NA
37378	A	KACHESS COMMUNITY ASSOCIATION	KITTITAS	1	SPRING #1 - AFT384	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37400	A	KAHLOTUS, CITY OF	FRANKLIN	1	WELL #1 - ABR068 - SHED WELL	WELL	SEASONAL			1970-01-01	NA
37400	A	KAHLOTUS, CITY OF	FRANKLIN	2	WELL #3 - AFQ248 - PARK WELL	WELL	PERMANENT			1970-01-01	NA
37431	A	NISQUALLY VALLEY MOOSE 1905	THURSTON	1	WELL #1 AHF155	WELL	PERMANENT			1970-01-01	NA
37450	A	KAISER ALUM - TRENTWOOD WORKS	SPOKANE	1	EAST WELL	WELL	EMERGENCY			1996-05-23	1996-05-23
37450	A	KAISER ALUM - TRENTWOOD WORKS	SPOKANE	2	WELL #2 - AHC981 (WEST)	WELL	SEASONAL			1970-01-01	NA
37450	A	KAISER ALUM - TRENTWOOD WORKS	SPOKANE	3	WELL #3 - ABY215 (NORTH)	WELL	PERMANENT			1996-05-23	NA
37544	A	SEAWEST WATER SYSTEM	ISLAND	1	AGA981 WELL	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37544	A	SEAWEST WATER SYSTEM	ISLAND	1	AGA981 WELL	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
37544	A	SEAWEST WATER SYSTEM	ISLAND	1	AGA981 WELL	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37550	A	KALAMA, CITY OF	COWLITZ	1	RANNEY WELL  WATER PLANT	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37550	A	KALAMA, CITY OF	COWLITZ	1	RANNEY WELL  WATER PLANT	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, DIATOMACEOUS EARTH	1970-01-01	NA
37550	A	KALAMA, CITY OF	COWLITZ	1	RANNEY WELL  WATER PLANT	GROUNDWATER	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
37550	A	KALAMA, CITY OF	COWLITZ	1	RANNEY WELL  WATER PLANT	GROUNDWATER	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
37580	A	KAMIAK BUTTE COUNTY PARK	WHITMAN	1	WELL #1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1991-05-22	NA
37590	A	KAMILCHE POINT COMMUNITY CLUB	MASON	1	WELL #1 AFK583	WELL	PERMANENT			1970-01-01	NA
37595	A	KAMILCHE SHORES	MASON	1	WELL #1 AFK582	WELL	PERMANENT			1964-09-09	NA
37654	A	CRESCENT VALLEY #333	PIERCE	1	WELL #1 (CV) AEA500	WELL	PERMANENT			1970-01-01	NA
37680	A	WHIDBEY GREENBANK FARM	ISLAND	1	AGA514 WELL	WELL	PERMANENT			1970-01-01	NA
37748	A	KAPOWSIN ALE HOUSE	PIERCE	1	WELL #1	WELL	PERMANENT			1970-01-01	NA
37750	A	KAPOWSIN WATER DISTRICT	PIERCE	1	SURFACE SPRING	SURFACE	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37750	A	KAPOWSIN WATER DISTRICT	PIERCE	1	SURFACE SPRING	SURFACE	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
37750	A	KAPOWSIN WATER DISTRICT	PIERCE	1	SURFACE SPRING	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BAG/CARTRIDGE	1970-01-01	NA
37797	A	NORTH LAKE SAMISH SHELL MARKET	WHATCOM	1	WELL #1 AFM093	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37910	A	KATHANN ESTATES WATER ASSN	SNOHOMISH	1	AGB541 WELL 1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37911	A	SUBURBAN HILLS COMMUNITY ASSOC	ISLAND	1	AGA557 WELL	WELL	PERMANENT			1970-01-01	NA
37921	A	AMG ALUMINUM NORTH AMERICA	CHELAN	1	WELL #1	WELL IN WELL FIELD	PERMANENT			1970-01-01	NA
37921	A	AMG ALUMINUM NORTH AMERICA	CHELAN	2	WELL #2	WELL IN WELL FIELD	PERMANENT			2002-08-12	NA
37921	A	AMG ALUMINUM NORTH AMERICA	CHELAN	3	WF/S01,S02	WELL FIELD	PERMANENT			2002-09-25	NA
37922	A	KAYAK POINT GOLF COURSE	SNOHOMISH	1	AGB582 WELL	WELL	PERMANENT			1970-01-01	NA
37950	A	KELLY ROAD WATER ASSOCIATION	WHATCOM	1	WELL # 1 AFM053	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
37980	A	KELLYS RESORT	CHELAN	1	LAKE CHELAN	SURFACE	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1997-12-30	1997-12-30
37980	A	KELLYS RESORT	CHELAN	2	WELL #1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1997-12-30	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, PRESSURE SAND	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, PRESSURE SAND	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	2	RANNEY	GROUNDWATER	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
38000	A	KELSO, CITY OF	COWLITZ	3	48100/LONGVIEW WATER DEPT	INTERTIE - UNTREATED	PERMANENT			2009-09-02	NA
38010	A	KENANNA RV PARK	PACIFIC	1	WELL #1(2 SAND POINTS)	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, RAPID SAND	1970-01-01	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	1	WELL #1 AEF412	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	1	WELL #1 AEF412	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	1	WELL #1 AEF412	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	2	WELL #2 AEF413	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2000-01-03	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	2	WELL #2 AEF413	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2000-01-03	NA
38081	A	PLEASANT VALLEY - 307	PIERCE	2	WELL #2 AEF413	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	2000-01-03	NA
38100	A	KENNEWICK, CITY OF	BENTON	1	RANNEY COLLECTOR 1	GROUNDWATER	EMERGENCY			1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	2	RANNEY COLLECTOR 2	GROUNDWATER	EMERGENCY			1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	3	RANNEY COLLECTOR 3	GROUNDWATER	EMERGENCY			1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	4	RANNEY COLLECTOR 4	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	4	RANNEY COLLECTOR 4	GROUNDWATER	PERMANENT	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	4	RANNEY COLLECTOR 4	GROUNDWATER	PERMANENT	DISINFECTION	ULTRAVIOLET RADIATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	5	RANNEY COLLECTOR 5 - (GWI)	GROUNDWATER	PERMANENT	DISINFECTION	ULTRAVIOLET RADIATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	5	RANNEY COLLECTOR 5 - (GWI)	GROUNDWATER	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BANK	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	5	RANNEY COLLECTOR 5 - (GWI)	GROUNDWATER	PERMANENT	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	5	RANNEY COLLECTOR 5 - (GWI)	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	TASTE/ODOR CONTROL & DECHLORINATION	PERMANGANATE	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	TASTE/ODOR CONTROL & DECHLORINATION	ACTIVATED CARBON, POWDERED	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	ORGANICS AND COLOR REMOVAL	RAPID MIX/IN-LINE BLENDER	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	ORGANICS AND COLOR REMOVAL	FLOCCULATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	INORGANICS REMOVAL/TREATMENT	FLOCCULATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	PH ADJUSTMENT	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	ORGANICS AND COLOR REMOVAL	PERMANGANATE	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	ORGANICS AND COLOR REMOVAL	SEDIMENTATION, OTHER	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	ORGANICS AND COLOR REMOVAL	COAGULATION	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, MEMBRANE (MICRO/ULTRA)	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	6	COLUMBIA RIVER	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	SEDIMENTATION, OTHER	1970-01-01	NA
38100	A	KENNEWICK, CITY OF	BENTON	7	COLUMBIA PARK KIWANIS WELL	WELL	EMERGENCY			2002-10-15	NA
38100	A	KENNEWICK, CITY OF	BENTON	8	ASR-1	WELL	PERMANENT			2014-08-12	NA
38150	A	KENT WATER DEPARTMENT	KING	1	KENT SPRINGS 1,2,3	GROUNDWATER	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	1	KENT SPRINGS 1,2,3	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	1	KENT SPRINGS 1,2,3	GROUNDWATER	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	1	KENT SPRINGS 1,2,3	GROUNDWATER	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	2	CLARK SPRINGS 1,2,3	GROUNDWATER	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	2	CLARK SPRINGS 1,2,3	GROUNDWATER	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	2	CLARK SPRINGS 1,2,3	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	2	CLARK SPRINGS 1,2,3	GROUNDWATER	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	3	CLARK SPRINGS 2	WELL FIELD	PERMANENT			1989-06-01	1989-06-01
38150	A	KENT WATER DEPARTMENT	KING	4	CLARK SPRINGS 3	WELL FIELD	PERMANENT			1989-06-01	1989-06-01
38150	A	KENT WATER DEPARTMENT	KING	5	EAST HILL WELL 1	WELL	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
38150	A	KENT WATER DEPARTMENT	KING	5	EAST HILL WELL 1	WELL	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
